Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyHours,DaysWorked,CompanyRatiotoCareer,RoleRatioToCompany,RoleRatioToCareer,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,FieldVsDept_Life Sciences - Human Resources,FieldVsDept_Life Sciences - Research & Development,FieldVsDept_Life Sciences - Sales,FieldVsDept_Marketing - Sales,FieldVsDept_Medical - Human Resources,FieldVsDept_Medical - Research & Development,FieldVsDept_Medical - Sales,FieldVsDept_Other - Human Resources,FieldVsDept_Other - Research & Development,FieldVsDept_Other - Sales,FieldVsDept_Technical Degree - Human Resources,FieldVsDept_Technical Degree - Research & Development,FieldVsDept_Technical Degree - Sales
48,1,277,6,3,1,97,2,2,3,4240,13119,2,13,3,4,0,19,0,3,2,2,2,2,43.71134020618557,15.306859205776174,0.1052631578947368,1.0,0.1052631578947368,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,1,1355,4,4,3,78,2,3,3,10999,22245,7,14,3,2,0,27,3,3,15,11,4,8,141.01282051282053,8.117343173431735,0.5555555555555556,0.7333333333333333,0.4074074074074074,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1,549,7,2,4,42,3,2,3,5003,23371,6,14,3,2,0,8,6,3,2,2,2,1,119.11904761904762,9.112932604735883,0.25,1.0,0.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,1,466,1,1,4,65,2,4,4,12742,7060,1,16,3,3,1,21,3,3,21,6,11,8,196.03076923076924,27.34334763948498,1.0,0.2857142857142857,0.2857142857142857,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,1,1055,2,4,1,47,3,2,4,4227,4658,0,18,3,2,1,4,2,3,3,2,2,2,89.93617021276596,4.006635071090048,0.75,0.6666666666666666,0.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1,802,10,3,2,45,3,1,4,3917,9541,1,20,4,1,1,3,4,2,3,2,1,2,87.04444444444445,4.884039900249377,1.0,0.6666666666666666,0.6666666666666666,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,1,265,5,2,4,90,3,5,3,18303,7770,6,13,3,2,0,21,3,4,1,0,0,0,203.36666666666667,69.06792452830189,0.0476190476190476,0.0,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,1,804,9,3,1,64,3,1,4,2380,20165,4,18,3,2,0,8,5,3,1,0,0,0,37.1875,2.960199004975125,0.125,0.0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,1,715,2,3,3,69,2,4,4,13726,21829,3,13,3,1,0,30,4,3,5,3,4,3,198.9275362318841,19.1972027972028,0.1666666666666666,0.6,0.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
37,1,1141,11,2,1,61,1,2,2,4777,14382,5,15,3,1,0,15,2,1,1,0,0,0,78.31147540983606,4.186678352322524,0.0666666666666666,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,2,135,18,4,3,62,3,2,2,6385,12992,3,14,3,4,2,17,3,3,8,7,6,7,102.98387096774194,47.2962962962963,0.4705882352941176,0.875,0.4117647058823529,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
41,0,247,7,1,2,55,1,5,3,19973,20284,1,22,4,2,2,21,3,3,21,16,5,10,363.1454545454545,80.86234817813765,1.0,0.7619047619047619,0.7619047619047619,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,1,1035,3,4,2,42,3,2,4,6861,4981,8,12,3,3,0,19,1,3,1,0,0,0,163.35714285714286,6.628985507246377,0.0526315789473684,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,0,265,29,2,2,79,1,2,1,4969,21813,8,18,3,4,0,7,6,3,2,2,2,2,62.89873417721519,18.75094339622641,0.2857142857142857,1.0,0.2857142857142857,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,1,266,2,1,1,57,1,5,4,19845,25846,1,15,3,4,1,33,3,3,32,14,6,9,348.1578947368421,74.60526315789474,0.9696969696969696,0.4375,0.4242424242424242,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,1,1448,28,3,4,53,4,4,4,13320,11737,3,18,3,3,1,23,2,3,12,11,11,11,251.32075471698116,9.19889502762431,0.5217391304347826,0.9166666666666666,0.4782608695652174,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,145,1,3,4,95,3,2,3,6347,24920,0,12,3,1,1,19,3,3,18,7,0,13,66.81052631578947,43.772413793103446,0.9473684210526316,0.3888888888888889,0.3684210526315789,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,1,885,16,4,3,43,4,1,1,2743,8269,1,16,3,3,0,18,1,3,17,13,15,14,63.7906976744186,3.099435028248588,0.9444444444444444,0.7647058823529411,0.7222222222222222,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,2,945,22,3,4,82,3,3,1,10880,5083,1,13,3,3,0,21,2,3,21,6,2,8,132.6829268292683,11.513227513227513,1.0,0.2857142857142857,0.2857142857142857,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33,0,1038,8,1,2,88,2,1,4,2342,21437,0,19,3,4,0,3,2,2,2,2,2,2,26.613636363636363,2.25626204238921,0.6666666666666666,1.0,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,1,1234,11,2,4,90,3,4,4,17650,5404,3,13,3,2,1,26,4,4,9,3,1,1,196.11111111111111,14.303079416531604,0.3461538461538461,0.3333333333333333,0.1153846153846153,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,0,1109,29,4,4,69,3,1,3,4025,11135,9,12,3,2,0,10,2,3,8,7,7,7,58.333333333333336,3.629395852119026,0.8,0.875,0.7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,1,216,1,4,2,75,4,2,4,9725,12278,0,11,3,4,1,16,2,2,15,1,0,9,129.66666666666666,45.02314814814815,0.9375,0.0666666666666666,0.0625,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,1,1089,1,2,2,66,3,3,4,11904,11038,3,14,3,3,1,14,1,1,6,4,0,4,180.3636363636364,10.931129476584022,0.4285714285714285,0.6666666666666666,0.2857142857142857,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1,788,24,4,2,36,3,1,2,2177,8318,1,16,3,1,0,6,3,3,6,3,0,4,60.47222222222222,2.762690355329949,1.0,0.5,0.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,2,124,2,3,3,38,2,3,2,7525,23537,2,12,3,1,1,30,2,3,15,7,6,12,198.02631578947367,60.685483870967744,0.5,0.4666666666666667,0.2333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,1,660,15,3,1,81,3,2,3,4834,7858,7,14,3,2,1,9,3,2,1,0,0,0,59.67901234567901,7.324242424242424,0.1111111111111111,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,2,342,2,3,1,57,3,1,1,2042,15346,6,14,3,2,1,6,2,3,3,2,1,2,35.824561403508774,5.970760233918129,0.5,0.6666666666666666,0.3333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
34,1,1333,10,4,3,87,3,1,3,2220,18410,1,19,3,4,1,1,2,3,1,1,0,0,25.517241379310345,1.665416354088522,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
28,1,1144,10,1,4,74,3,1,2,1052,23384,1,22,4,2,0,1,5,3,1,0,0,0,14.216216216216216,0.9195804195804196,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,2,1186,3,4,3,44,3,1,3,2821,2997,3,16,3,1,1,8,2,3,2,2,2,2,64.11363636363636,2.37858347386172,0.25,1.0,0.25,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,1,1464,2,4,2,62,3,5,3,19237,12853,2,11,3,4,1,29,2,2,8,1,7,7,310.2741935483871,13.140027322404372,0.2758620689655172,0.125,0.0344827586206896,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1,124,3,3,4,35,3,2,2,4107,13848,3,15,3,1,0,8,3,2,4,3,0,1,117.34285714285714,33.12096774193548,0.5,0.75,0.375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,1,300,26,3,3,74,3,2,1,8396,22217,1,14,3,2,1,8,3,2,7,7,7,5,113.45945945945944,27.986666666666668,0.875,1.0,0.875,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,2,921,1,1,1,66,2,1,3,2007,25265,1,13,3,3,2,5,5,3,5,3,1,3,30.40909090909091,2.179153094462541,1.0,0.6,0.6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1,430,1,4,4,40,3,5,4,19627,21445,9,17,3,4,2,23,0,3,2,2,2,2,490.675,45.64418604651163,0.0869565217391304,1.0,0.0869565217391304,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,1,1082,2,4,3,41,2,3,3,10686,8392,6,11,3,2,1,13,4,3,9,4,7,0,260.6341463414634,9.87615526802218,0.6923076923076923,0.4444444444444444,0.3076923076923077,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,2,1240,9,3,1,63,3,1,3,2942,12154,2,19,3,2,1,18,4,3,5,4,0,3,46.698412698412696,2.3725806451612903,0.2777777777777778,0.8,0.2222222222222222,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,1,796,12,5,4,51,2,3,4,8858,15669,0,11,3,2,0,15,2,2,14,8,7,8,173.68627450980392,11.128140703517587,0.9333333333333332,0.5714285714285714,0.5333333333333333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,0,444,2,1,3,40,2,4,1,16756,17323,7,15,3,2,0,31,3,4,9,7,6,2,418.9,37.73873873873874,0.2903225806451613,0.7777777777777778,0.2258064516129032,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,1,415,25,3,3,79,2,3,4,10798,5268,5,13,3,3,1,18,5,3,1,0,0,0,136.68354430379748,26.019277108433734,0.0555555555555555,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,769,9,3,4,54,3,1,4,2323,17205,1,14,3,2,0,2,3,3,2,2,0,2,43.01851851851852,3.020806241872562,1.0,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21,1,1334,10,3,3,36,2,1,1,1416,17258,1,13,3,1,0,1,6,2,1,0,1,0,39.333333333333336,1.0614692653673163,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,1,1003,8,4,4,74,2,2,1,4615,21029,8,23,4,1,3,19,2,3,16,13,1,7,62.36486486486486,4.601196410767697,0.8421052631578947,0.8125,0.6842105263157895,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,1,1323,4,4,1,34,3,1,3,2461,10332,9,12,3,3,3,18,2,4,10,0,2,7,72.38235294117646,1.8601662887377173,0.5555555555555556,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0,1366,24,2,2,72,2,3,1,8722,12355,1,12,3,1,0,10,2,2,10,7,1,9,121.13888888888889,6.385065885797951,1.0,0.7,0.7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,1,192,1,2,1,59,2,1,1,3955,11141,1,16,3,1,2,6,2,3,5,3,1,3,67.03389830508475,20.59895833333333,0.8333333333333334,0.6,0.5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,1,1176,20,3,3,85,3,2,1,9957,9096,0,15,3,3,1,7,1,2,6,2,0,2,117.14117647058823,8.466836734693878,0.8571428571428571,0.3333333333333333,0.2857142857142857,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,1,509,7,2,2,43,4,1,3,3376,18863,1,13,3,3,0,10,3,3,10,6,0,8,78.51162790697674,6.632612966601179,1.0,0.6,0.6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,1,330,17,1,3,65,2,3,3,8823,24608,0,18,3,1,1,20,4,2,19,9,1,9,135.73846153846154,26.73636363636364,0.95,0.4736842105263157,0.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,1,1492,20,4,1,61,3,3,4,10322,26542,4,20,4,4,1,14,6,3,11,10,11,1,169.21311475409837,6.918230563002681,0.7857142857142857,0.9090909090909092,0.7142857142857143,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,0,1277,8,5,1,87,1,1,3,4621,5869,1,19,3,4,3,3,4,3,3,2,1,2,53.11494252873563,3.618637431480032,1.0,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,2,1091,2,1,4,65,3,3,2,10976,15813,3,18,3,2,1,23,4,3,3,2,1,2,168.86153846153846,10.060494958753438,0.1304347826086956,0.6666666666666666,0.0869565217391304,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,1,857,10,3,3,59,3,2,3,3660,7909,3,13,3,4,0,10,4,4,8,7,1,7,62.03389830508475,4.27071178529755,0.8,0.875,0.7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,1,1376,1,2,2,91,2,3,1,10482,2326,9,14,3,4,1,24,1,3,20,6,3,6,115.18681318681318,7.617732558139535,0.8333333333333334,0.3,0.25,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,1,654,5,3,4,34,2,3,4,7119,21214,4,15,3,3,1,9,2,3,3,2,1,2,209.3823529411765,10.885321100917432,0.3333333333333333,0.6666666666666666,0.2222222222222222,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1,1204,4,3,4,86,3,3,1,9582,10333,0,22,4,1,0,9,2,3,8,7,4,7,111.4186046511628,7.958471760797342,0.8888888888888888,0.875,0.7777777777777778,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,827,29,4,1,54,2,2,3,4508,3129,1,22,4,2,0,14,4,3,13,7,3,8,83.48148148148148,5.451027811366385,0.9285714285714286,0.5384615384615384,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,1,895,15,2,1,50,3,1,3,2207,22482,1,16,3,4,1,4,5,2,4,2,2,2,44.14,2.465921787709497,1.0,0.5,0.5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,2,618,3,1,1,45,3,2,4,7756,22266,0,17,3,3,0,7,1,2,6,2,0,4,172.35555555555555,12.550161812297734,0.8571428571428571,0.3333333333333333,0.2857142857142857,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,1,309,10,4,4,88,2,2,4,6694,24223,2,14,3,3,3,8,5,3,1,0,0,0,76.06818181818181,21.663430420711972,0.125,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25,1,1219,4,1,4,32,3,1,4,3691,4605,1,15,3,2,1,7,3,4,7,7,5,6,115.34375,3.0278917145200985,1.0,1.0,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26,1,1330,21,3,1,37,3,1,3,2377,19373,1,20,4,3,1,1,0,2,1,1,0,0,64.24324324324324,1.787218045112782,1.0,1.0,1.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,1,1017,25,3,1,55,2,1,2,2313,2993,4,20,4,2,0,5,0,3,2,2,2,2,42.054545454545455,2.274336283185841,0.4,1.0,0.4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42,1,469,2,2,4,35,3,4,1,17665,14399,0,17,3,4,1,23,3,3,22,6,13,7,504.7142857142857,37.66524520255864,0.9565217391304348,0.2727272727272727,0.2608695652173913,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,2,1009,1,3,1,45,2,1,2,2596,7160,1,15,3,1,2,1,2,3,1,0,0,0,57.68888888888889,2.572844400396432,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,2,959,1,4,4,81,3,2,3,4728,17251,3,14,3,4,0,5,4,3,0,0,0,0,58.37037037037037,4.930135557872784,0.0,1.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,2,970,7,3,4,30,3,2,2,4302,13401,0,17,3,3,1,4,3,3,3,2,0,2,143.4,4.435051546391753,0.75,0.6666666666666666,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,0,697,3,4,3,40,2,1,4,2979,22478,3,17,3,4,3,6,2,3,0,0,0,0,74.475,4.274031563845051,0.0,1.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,0,1262,1,4,1,35,4,4,4,16885,16154,2,22,4,3,0,27,3,2,5,4,2,1,482.4285714285714,13.379556259904913,0.1851851851851851,0.8,0.1481481481481481,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,0,1050,9,4,2,65,2,2,3,5593,17970,1,13,3,4,1,15,2,3,15,10,4,12,86.04615384615384,5.326666666666667,1.0,0.6666666666666666,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,1,994,7,4,2,87,3,3,2,10445,15322,7,19,3,4,0,18,4,3,8,6,4,0,120.05747126436782,10.508048289738433,0.4444444444444444,0.75,0.3333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,1,770,10,4,3,73,2,3,3,8740,5569,0,14,3,2,2,9,2,3,8,7,2,7,119.72602739726028,11.35064935064935,0.8888888888888888,0.875,0.7777777777777778,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29,1,1107,28,4,3,93,3,1,4,2514,26968,4,22,4,1,1,11,1,3,7,5,1,7,27.032258064516128,2.2710027100271004,0.6363636363636364,0.7142857142857143,0.4545454545454545,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,1,950,3,3,4,93,3,3,2,7655,8039,0,17,3,2,3,10,3,2,9,7,1,7,82.31182795698925,8.057894736842105,0.9,0.7777777777777778,0.7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1,406,3,1,1,52,3,4,3,17465,15596,3,12,3,4,1,23,3,3,12,9,4,9,335.86538461538464,43.01724137931034,0.5217391304347826,0.75,0.391304347826087,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,1,130,2,2,4,32,3,3,2,7351,20619,7,16,3,3,0,10,2,3,1,0,0,0,229.71875,56.54615384615385,0.1,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,2,1082,27,3,3,83,3,3,1,10820,11535,8,11,3,3,1,18,1,3,8,7,0,1,130.36144578313252,10.0,0.4444444444444444,0.875,0.3888888888888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,2,203,2,3,1,84,3,4,4,12169,13547,7,11,3,4,3,21,4,3,18,7,11,5,144.86904761904762,59.94581280788177,0.8571428571428571,0.3888888888888889,0.3333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,1,1308,14,3,3,44,2,5,3,19626,17544,1,14,3,1,0,21,2,4,20,7,4,9,446.04545454545456,15.004587155963304,0.9523809523809524,0.35,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,1,984,1,1,4,70,2,1,2,2070,25326,1,11,3,3,0,2,6,4,2,2,2,2,29.571428571428573,2.1036585365853657,1.0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
39,0,439,9,3,3,70,3,2,2,6782,8770,9,15,3,3,0,9,2,2,5,4,0,3,96.88571428571429,15.44874715261959,0.5555555555555556,0.8,0.4444444444444444,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,217,18,4,1,78,3,2,4,7779,23238,2,20,4,1,0,18,0,3,11,9,0,9,99.73076923076924,35.8479262672811,0.6111111111111112,0.8181818181818182,0.5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,2,793,20,3,3,67,4,1,4,2791,21981,0,12,3,1,1,3,4,3,2,2,2,2,41.656716417910445,3.519546027742749,0.6666666666666666,1.0,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,1,1451,2,1,1,67,2,1,2,3201,19911,0,17,3,1,0,6,2,1,5,3,0,4,47.776119402985074,2.206064782908339,0.8333333333333334,0.6,0.5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2,1182,11,2,4,54,3,2,4,4968,18500,1,11,3,4,1,5,3,3,5,2,0,2,92.0,4.203045685279188,1.0,0.4,0.4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,1,174,8,4,4,56,2,4,2,13120,11879,6,17,3,2,1,22,3,3,9,8,2,3,234.28571428571428,75.40229885057471,0.4090909090909091,0.8888888888888888,0.3636363636363636,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,1003,2,2,4,95,3,2,3,4033,15834,2,11,3,4,0,5,3,2,3,2,0,2,42.45263157894737,4.020937188434696,0.6,0.6666666666666666,0.4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,2,490,10,3,4,61,3,1,2,3291,17940,0,14,3,4,2,8,2,2,7,5,1,1,53.950819672131146,6.716326530612245,0.875,0.7142857142857143,0.625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
